# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_31	cds	272375	272617	-	HENGBM_01985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5B96F
contig_31	cds	273248	273520	+	HENGBM_01986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D8592A
contig_31	cds	274092	274259	-	HENGBM_01987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C7K5
contig_31	cds	274271	274507	-	HENGBM_01988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C507
contig_31	cds	274732	275406	-	HENGBM_01989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000E246DF2
contig_31	cds	275543	276742	+	HENGBM_01990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8F585
contig_31	cds	276771	277223	+	HENGBM_01991	297.0	5.8e-102	1.0	1.0	0.980	UniRef:UniRef90_K0CAJ2
contig_31	cds	277353	279512	+	HENGBM_01992	1353.0	0.0	1.003	1.0	0.964	UniRef:UniRef90_A0A9Q3W965
contig_31	cds	279533	280432	+	HENGBM_01993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8D0C2
contig_31	cds	280535	281137	+	HENGBM_01994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C7F3
contig_31	cds	281287	281907	-	HENGBM_01995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047E0EC0
contig_31	cds	281904	282578	-	HENGBM_01996	425.0	2.7e-150	1.0	1.0	0.964	UniRef:UniRef90_K0CAI7
contig_31	cds	282591	283307	-	HENGBM_01997	469.0	2.3e-167	1.0	1.0	0.992	UniRef:UniRef90_K0C7J5
contig_31	cds	283581	284444	+	HENGBM_01998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZG80
contig_31	cds	284456	285070	+	HENGBM_01999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001F350B33
contig_31	cds	285100	286407	-	HENGBM_02000	793.0	1.3e-288	1.0	1.0	0.984	UniRef:UniRef90_K0C4Z8
contig_31	cds	286404	286979	-	HENGBM_02001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B82F66
contig_31	cds	287029	287439	-	HENGBM_02002	259.0	2.6e-87	0.993	0.993	0.926	UniRef:UniRef90_A0A9Q3W7X1
contig_31	cds	287445	287900	-	HENGBM_02003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047AE9B6
contig_31	cds	287955	289094	-	HENGBM_02004	746.0	6.7e-272	1.0	1.0	0.992	UniRef:UniRef90_UPI00047C08D6
contig_31	cds	289137	290366	-	HENGBM_02005	808.0	9.9e-296	1.0	1.0	0.963	UniRef:UniRef90_K0C4Z4
contig_31	cds	290453	291772	-	HENGBM_02006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0029353091
contig_31	cds	291936	293333	+	HENGBM_02007	896.0	0.0	0.991	0.989	0.970	UniRef:UniRef90_K0C9P4
contig_31	cds	293279	293701	-	HENGBM_02008	287.0	2.5e-98	1.0	1.0	0.979	UniRef:UniRef90_UPI0003B8AA93
contig_31	cds	293698	295056	-	HENGBM_02009	860.0	1.1e-314	1.0	1.0	0.993	UniRef:UniRef90_UPI0003B8D866
contig_31	cds	295157	296050	+	HENGBM_02010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E73A
contig_31	cds	296067	297065	-	HENGBM_02011	637.0	2.9e-230	0.991	0.973	0.960	UniRef:UniRef90_A0A9Q3W8R4
contig_31	cds	297159	297908	-	HENGBM_02012	-	-	-	-	-	-
contig_31	cds	297908	299287	-	HENGBM_02013	-	-	-	-	-	-
contig_31	cds	299296	301809	-	HENGBM_02014	880.0	5.9e-310	0.959	0.939	0.560	UniRef:UniRef90_UPI00142DB709
contig_31	cds	301811	302536	-	HENGBM_02015	-	-	-	-	-	-
contig_31	cds	302612	303145	-	HENGBM_02016	202.0	7.9e-64	1.011	1.029	0.642	UniRef:UniRef90_UPI000D113DC5
contig_31	cds	303422	304054	+	HENGBM_02017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7K8
contig_31	cds	304105	304368	+	HENGBM_02018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C4Z1
contig_31	cds	304621	306729	+	HENGBM_02019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0021CD9045
contig_31	cds	306820	310719	+	HENGBM_02020	-	-	-	-	-	-
contig_31	cds	310762	311391	-	HENGBM_02021	195.0	1.7e-59	1.005	0.868	0.500	UniRef:UniRef90_A0A5E7FWT3
contig_31	cds	311618	312115	-	HENGBM_02022	340.0	1.7e-118	0.952	0.987	0.968	UniRef:UniRef90_A0A9Q3ZIH5
contig_31	cds	312364	312750	+	HENGBM_02023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGP0
contig_31	cds	313047	314825	+	HENGBM_02024	1146.0	0.0	1.0	0.997	0.936	UniRef:UniRef90_A0A9Q3ZEZ9
contig_31	cds	315063	316484	+	HENGBM_02025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHL9
contig_31	cds	316852	318411	+	HENGBM_02026	1033.0	0.0	1.0	0.852	0.961	UniRef:UniRef90_K0C7C8
contig_31	cds	318484	319587	-	HENGBM_02027	720.0	4.3e-262	1.0	1.0	0.970	UniRef:UniRef90_K0C9N7
contig_31	cds	319587	320078	-	HENGBM_02028	314.0	2.1e-108	1.0	1.0	0.994	UniRef:UniRef90_K0CAG5
contig_32	cds	109	1050	-	HENGBM_02029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZB10
contig_32	cds	1224	1862	+	HENGBM_02030	393.0	3.5e-138	0.958	1.0	0.951	UniRef:UniRef90_K0C6T8
contig_32	cds	1838	2701	-	HENGBM_02031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W233
contig_32	cds	2698	2943	-	HENGBM_02032	-	-	-	-	-	-
contig_32	cds	3013	3432	+	HENGBM_02033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004CF9601
contig_32	cds	3498	4040	-	HENGBM_02034	-	-	-	-	-	-
contig_33	cds	190	1173	+	HENGBM_02035	-	-	-	-	-	-
contig_33	cds	1192	1827	+	HENGBM_02036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047DFBFB
contig_33	cds	2001	2813	+	HENGBM_02037	493.0	2.0e-175	1.0	1.0	0.981	UniRef:UniRef90_UPI00047AC190
contig_33	cds	2813	3970	+	HENGBM_02038	786.0	7.4e-288	1.0	1.0	0.995	UniRef:UniRef90_UPI0004BB2A41
contig_33	cds	3939	4874	+	HENGBM_02039	525.0	5.1e-187	0.997	0.997	0.874	UniRef:UniRef90_UPI000E368E86
contig_33	cds	4874	5971	+	HENGBM_02040	761.0	2.5e-278	1.0	1.0	0.970	UniRef:UniRef90_UPI001F21E3E8
contig_33	cds	6168	6707	+	HENGBM_02041	354.0	1.9e-123	1.0	0.952	0.983	UniRef:UniRef90_A0A9Q3W6J3
contig_33	cds	6779	7477	+	HENGBM_02042	453.0	3.7e-161	1.0	1.0	0.978	UniRef:UniRef90_UPI0009DE78CA
contig_33	cds	7501	8487	-	HENGBM_02043	607.0	9.3e-219	1.0	1.0	0.970	UniRef:UniRef90_K0C8U8
contig_33	cds	8542	9858	-	HENGBM_02044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86AD8
contig_33	cds	9880	10395	-	HENGBM_02045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8F3BF
contig_33	cds	10447	11544	-	HENGBM_02046	711.0	8.5e-259	0.997	0.995	0.986	UniRef:UniRef90_K0C8M5
contig_33	cds	11625	12431	-	HENGBM_02047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A47D
contig_33	cds	12415	13938	-	HENGBM_02048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B85C8D
contig_33	cds	13945	15129	-	HENGBM_02049	739.0	1.2e-268	1.0	1.0	0.980	UniRef:UniRef90_K0C8V2
contig_33	cds	15294	15857	+	HENGBM_02050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZD75
contig_33	cds	15933	16289	+	HENGBM_02051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGH9
contig_33	cds	16300	17931	-	HENGBM_02052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDG2
contig_33	cds	18100	18690	+	HENGBM_02053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFD1
contig_33	cds	18752	20638	+	HENGBM_02054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHR6
contig_33	cds	20649	22703	+	HENGBM_02055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B332C
contig_33	cds	22717	24954	+	HENGBM_02056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5B4
contig_33	cds	25024	25944	+	HENGBM_02057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B89DC5
contig_33	cds	26095	26835	-	HENGBM_02058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2L2
contig_33	cds	26991	27527	+	HENGBM_02059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8DB6C
contig_33	cds	27613	28380	+	HENGBM_02060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8B00E
contig_33	cds	28469	30853	+	HENGBM_02061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B87C77
contig_33	cds	30911	31777	-	HENGBM_02062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B87DDC
contig_33	cds	31886	32053	-	HENGBM_02063	-	-	-	-	-	-
contig_33	cds	32144	32572	+	HENGBM_02064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86882
contig_33	cds	32709	33671	+	HENGBM_02065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W637
contig_33	cds	33603	34541	-	HENGBM_02066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B881BA
contig_33	cds	34576	35145	-	HENGBM_02067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W7W9
contig_33	cds	35177	36205	+	HENGBM_02068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZD79
contig_33	cds	36352	37290	+	HENGBM_02069	593.0	5.8e-214	1.0	1.0	0.942	UniRef:UniRef90_K0CBV5
contig_33	cds	37384	39462	+	HENGBM_02070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZDG7
contig_33	cds	39651	40547	-	HENGBM_02071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFD6
contig_33	cds	40583	41086	+	HENGBM_02072	-	-	-	-	-	-
contig_33	cds	41060	41716	-	HENGBM_02073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A58D
contig_33	cds	41716	42882	-	HENGBM_02074	750.0	3.3e-273	1.0	0.990	0.951	UniRef:UniRef90_K0CBW2
contig_33	cds	42908	43696	-	HENGBM_02075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B90FD6
contig_33	cds	43729	45270	-	HENGBM_02076	1022.0	0.0	1.0	1.0	0.988	UniRef:UniRef90_K0CBA1
contig_33	cds	45310	45558	-	HENGBM_02077	-	-	-	-	-	-
contig_33	cds	45561	46997	+	HENGBM_02078	880.0	0.0	0.983	1.0	0.985	UniRef:UniRef90_K0C8R4
contig_33	cds	47217	48317	+	HENGBM_02079	731.0	1.0e-266	1.0	1.0	0.992	UniRef:UniRef90_K0C684
contig_33	cds	48395	49003	+	HENGBM_02080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F9D4
contig_33	cds	49022	50392	+	HENGBM_02081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8E009
contig_33	cds	50427	52415	+	HENGBM_02082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A800
contig_33	cds	52438	53352	-	HENGBM_02083	604.0	1.7e-218	1.0	1.0	0.974	UniRef:UniRef90_K0C8S0
contig_33	cds	53489	54478	+	HENGBM_02084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006D5CE20
contig_33	cds	54491	55477	-	HENGBM_02085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E8E2
contig_33	cds	55482	56279	-	HENGBM_02086	491.0	5.4e-175	0.996	0.996	0.977	UniRef:UniRef90_K0CBX0
contig_33	cds	56309	56824	-	HENGBM_02087	309.0	2.8e-106	0.895	0.939	0.993	UniRef:UniRef90_K0CBA8
contig_33	cds	56932	57417	-	HENGBM_02088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZHS2
contig_33	cds	57414	57683	-	HENGBM_02089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5D6
contig_33	cds	57978	58991	-	HENGBM_02090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W6M2
contig_33	cds	59331	60425	-	HENGBM_02091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91FA1
contig_33	cds	60491	61453	-	HENGBM_02092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W690
contig_33	cds	62233	63417	+	HENGBM_02093	721.0	1.7e-261	1.0	1.0	0.972	UniRef:UniRef90_K0CBB3
contig_33	cds	63493	66678	+	HENGBM_02094	1989.0	0.0	1.0	1.0	0.992	UniRef:UniRef90_K0C8T3
contig_33	cds	66671	68107	+	HENGBM_02095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W5Q9
contig_33	cds	68429	68536	+	HENGBM_02096	-	-	-	-	-	-
contig_33	cds	68745	69686	+	HENGBM_02097	572.0	4.4e-205	1.032	1.0	0.926	UniRef:UniRef90_A0A9Q3W651
contig_33	cds	69757	70374	+	HENGBM_02098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7E876
contig_33	cds	70390	71175	-	HENGBM_02099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BDAAF19
contig_33	cds	71268	71699	+	HENGBM_02100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZD88
contig_33	cds	71865	73061	-	HENGBM_02101	837.0	3.1e-307	1.0	1.0	0.995	UniRef:UniRef90_K0C8Z6
contig_33	cds	73225	74247	+	HENGBM_02102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8E95E
contig_33	cds	74251	74808	-	HENGBM_02103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZFE1
contig_33	cds	74805	75950	-	HENGBM_02104	744.0	2.1e-271	0.948	1.0	0.989	UniRef:UniRef90_K0C8U6
contig_33	cds	76384	77013	+	HENGBM_02105	417.0	1.4e-147	1.0	1.0	0.971	UniRef:UniRef90_K0C6A7
contig_33	cds	77775	78218	+	HENGBM_02106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000479B393
contig_33	cds	78397	78825	+	HENGBM_02107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B83AFC
contig_33	cds	78842	79357	+	HENGBM_02108	353.0	1.1e-123	1.0	1.0	0.965	UniRef:UniRef90_UPI0006D7D91C
contig_33	cds	79475	79780	+	HENGBM_02109	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B91B59
contig_33	cds	79882	80577	-	HENGBM_02110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2D5
contig_33	cds	80611	81441	-	HENGBM_02111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W1J4
contig_33	cds	81428	82600	-	HENGBM_02112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047D70DC
contig_33	cds	82600	84216	-	HENGBM_02113	986.0	0.0	1.0	1.0	0.994	UniRef:UniRef90_A0A9Q3W2S2
contig_33	cds	84311	85609	-	HENGBM_02114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8DA0B
contig_33	cds	85658	86398	-	HENGBM_02115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VYA6
contig_33	cds	86395	90033	-	HENGBM_02116	2335.0	0.0	1.002	0.994	0.972	UniRef:UniRef90_A0A9Q3W2H1
contig_33	cds	90049	91830	-	HENGBM_02117	1117.0	0.0	1.0	1.0	0.965	UniRef:UniRef90_A0A9Q3W145
contig_33	cds	92005	92907	-	HENGBM_02118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BCCA1F0
contig_33	cds	93032	94108	+	HENGBM_02119	670.0	1.5e-242	1.006	1.0	0.961	UniRef:UniRef90_K0CBY7
contig_33	cds	94134	95243	+	HENGBM_02120	634.0	4.8e-228	1.0	1.0	0.878	UniRef:UniRef90_K0C8W8
contig_33	cds	95253	96362	+	HENGBM_02121	682.0	4.6e-247	1.0	0.995	0.978	UniRef:UniRef90_K0C6C4
contig_33	cds	96355	97275	+	HENGBM_02122	597.0	2.2e-215	1.0	1.0	0.997	UniRef:UniRef90_K0C918
contig_33	cds	97287	98309	+	HENGBM_02123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3T8
contig_33	cds	98315	99004	+	HENGBM_02124	455.0	5.1e-162	0.996	0.996	0.965	UniRef:UniRef90_K0CBF0
contig_33	cds	99007	100536	+	HENGBM_02125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8A170
contig_33	cds	100530	101207	+	HENGBM_02126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B82D7E
contig_33	cds	101204	101611	+	HENGBM_02127	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B7F8E9
contig_33	cds	101650	104055	-	HENGBM_02128	1377.0	0.0	1.002	0.999	0.900	UniRef:UniRef90_UPI0006D5C605
contig_33	cds	104206	104697	-	HENGBM_02129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B85EE2
contig_33	ncRNA-region	104800	104992	-	-	99.4	1.6e-16	-	-	-	RFAM:RF00050
contig_33	cds	105276	106586	+	HENGBM_02130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2H3
contig_33	cds	106446	106727	-	HENGBM_02131	-	-	-	-	-	-
contig_33	tRNA	106765	106840	-	HENGBM_02132	78.4	-	-	-	-	-
contig_33	cds	106892	107176	-	HENGBM_02133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3VY95
contig_33	cds	107208	108245	-	HENGBM_02134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2F8
contig_33	cds	108275	110521	-	HENGBM_02135	1340.0	0.0	1.0	1.0	0.957	UniRef:UniRef90_K0CC06
contig_33	cds	110709	112619	+	HENGBM_02136	1221.0	0.0	1.0	1.0	0.972	UniRef:UniRef90_K0CBH5
contig_33	cds	112632	113492	-	HENGBM_02137	554.0	3.9e-199	1.0	1.0	0.976	UniRef:UniRef90_A0A9Q3ZD80
contig_33	cds	113518	114336	-	HENGBM_02138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBJ9
contig_33	cds	114474	115502	-	HENGBM_02139	670.0	2.8e-243	1.0	1.0	0.971	UniRef:UniRef90_K0C936
contig_33	cds	115527	116147	+	HENGBM_02140	350.0	1.5e-121	0.874	1.0	0.972	UniRef:UniRef90_K0CC10
contig_33	cds	116213	116863	+	HENGBM_02141	441.0	8.2e-157	1.0	1.0	0.995	UniRef:UniRef90_A0A9Q3W3T0
contig_33	cds	116900	117340	-	HENGBM_02142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000C1225F8
contig_33	cds	117429	118475	-	HENGBM_02143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2B6
contig_33	cds	118540	120030	+	HENGBM_02144	925.0	0.0	1.0	1.0	0.956	UniRef:UniRef90_K0C8Z3
contig_33	cds	120020	120451	+	HENGBM_02145	283.0	1.1e-96	1.0	1.0	0.965	UniRef:UniRef90_A0A9Q3W384
contig_33	cds	120492	121811	+	HENGBM_02146	848.0	1.5e-310	1.0	1.0	0.998	UniRef:UniRef90_K0C941
contig_33	cds	121860	123707	+	HENGBM_02147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC458BB
contig_33	cds	123726	124748	+	HENGBM_02148	640.0	1.5e-231	0.991	1.009	0.967	UniRef:UniRef90_K0CBJ1
contig_33	cds	124949	125248	+	HENGBM_02149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2E8
contig_33	cds	125270	126772	+	HENGBM_02150	879.0	0.0	0.910	1.0	0.991	UniRef:UniRef90_K0C6E9
contig_33	cds	126784	127968	+	HENGBM_02151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZGH7
contig_33	cds	127968	129029	+	HENGBM_02152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZD74
contig_33	cds	129105	129302	+	HENGBM_02153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBJ5
contig_33	cds	129319	130497	+	HENGBM_02154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEV5
contig_33	cds	130518	131810	+	HENGBM_02155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047EDF82
contig_33	cds	132790	133845	+	HENGBM_02156	698.0	1.3e-253	1.0	0.946	1.0	UniRef:UniRef90_A0A9Q3W3R7
contig_33	cds	133867	134283	+	HENGBM_02157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W0Y0
contig_33	cds	134853	136289	+	HENGBM_02158	899.0	0.0	1.0	0.984	0.960	UniRef:UniRef90_A0A9Q3W2A7
contig_33	cds	136316	137722	+	HENGBM_02159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000BC6F3FE
contig_33	cds	137853	138548	+	HENGBM_02160	473.0	8.5e-169	1.0	0.996	1.0	UniRef:UniRef90_A0A9Q3W374
contig_33	cds	138576	138830	-	HENGBM_02161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W2P1
contig_33	cds	138919	140676	-	HENGBM_02162	1159.0	0.0	1.0	1.0	0.998	UniRef:UniRef90_K0CC24
contig_33	tRNA	140840	140926	-	HENGBM_02163	75.8	-	-	-	-	-
contig_33	cds	141167	143599	+	HENGBM_02164	1530.0	0.0	1.0	1.0	0.981	UniRef:UniRef90_K0CBL6
contig_33	cds	143596	144405	+	HENGBM_02165	485.0	2.0e-172	0.989	0.989	0.959	UniRef:UniRef90_K0C917
contig_33	cds	144522	144863	+	HENGBM_02166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W110
contig_33	cds	144917	145174	+	HENGBM_02167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0C960
contig_33	cds	145192	145422	+	HENGBM_02168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CC29
contig_33	cds	145438	145890	+	HENGBM_02169	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZBJ1
contig_33	cds	146042	147433	+	HENGBM_02170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZEV0
contig_33	cds	147454	148518	+	HENGBM_02171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3ZB48
contig_33	cds	148562	149929	+	HENGBM_02172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3Q7
contig_33	cds	149982	150632	+	HENGBM_02173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W0X1
contig_33	cds	150629	151999	+	HENGBM_02174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8158B
contig_33	cds	152132	153220	-	HENGBM_02175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004791982
contig_33	cds	153236	155359	-	HENGBM_02176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047D68C4
contig_33	cds	155503	156285	-	HENGBM_02177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047BA034
contig_33	cds	156308	158464	-	HENGBM_02178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047C0FF4
contig_33	cds	158484	159527	-	HENGBM_02179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000E27FBF2
contig_33	cds	159731	160552	-	HENGBM_02180	564.0	1.1e-203	1.0	1.0	0.996	UniRef:UniRef90_K0CBP2
contig_33	cds	160664	161497	+	HENGBM_02181	545.0	1.1e-195	0.996	0.914	0.953	UniRef:UniRef90_K0C937
contig_33	cds	161465	162160	-	HENGBM_02182	420.0	6.3e-148	1.0	1.0	0.944	UniRef:UniRef90_K0C6H8
contig_33	cds	162231	162467	-	HENGBM_02183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047B1105
contig_33	cds	162461	163075	-	HENGBM_02184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00047A7187
contig_33	cds	163129	164796	-	HENGBM_02185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8617E
contig_33	cds	165000	166568	+	HENGBM_02186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004B6CD3D
contig_33	cds	166677	168731	+	HENGBM_02187	1378.0	0.0	1.0	1.0	0.996	UniRef:UniRef90_UPI00047CEE45
contig_33	cds	168868	170124	+	HENGBM_02188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W3P7
contig_33	cds	170177	170533	+	HENGBM_02189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W0W0
contig_33	cds	170587	171072	+	HENGBM_02190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W289
contig_33	cds	171069	172187	+	HENGBM_02191	717.0	7.3e-261	0.995	0.995	0.992	UniRef:UniRef90_K0CBQ4
contig_33	cds	172393	173052	+	HENGBM_02192	436.0	7.0e-155	1.0	1.0	0.959	UniRef:UniRef90_K0C6I4
contig_33	cds	173049	173684	-	HENGBM_02193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B86545
contig_33	cds	173803	174183	+	HENGBM_02194	258.0	2.4e-87	1.0	1.0	0.968	UniRef:UniRef90_UPI0024E23F2C
contig_33	cds	174535	175530	+	HENGBM_02195	672.0	1.4e-244	1.0	1.0	0.985	UniRef:UniRef90_A0A9Q3W2D8
contig_33	cds	175556	175837	+	HENGBM_02196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_K0CC56
contig_33	cds	175849	176604	+	HENGBM_02197	493.0	5.4e-176	0.996	0.977	0.956	UniRef:UniRef90_A0A9Q3YLJ8
contig_33	cds	176591	177130	+	HENGBM_02198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9Q3W0Y7
contig_33	cds	177147	178223	+	HENGBM_02199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8B456
contig_33	cds	178336	180387	+	HENGBM_02200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003B8284A
