# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_24	cds	124315	124674	+	HENGBM_01479	mnhC	Na+/H+ antiporter subunit C	COG:COG1006, COG:P, KEGG:K05560, RefSeq:WP_026948735.1, SO:0001217, UniParc:UPI00047A47E2, UniRef:UniRef100_A0A9Q3ZEQ6, UniRef:UniRef50_T0AUU4, UniRef:UniRef90_A0A9Q3ZEQ6
contig_24	cds	124674	126164	+	HENGBM_01480	hyfB	monovalent cation/H+ antiporter subunit D	COG:COG0651, COG:CP, KEGG:K05561, RefSeq:WP_022994669.1, SO:0001217, UniParc:UPI0003B8DB4C, UniRef:UniRef100_A0A9Q3ZHJ0, UniRef:UniRef50_W1N4H8, UniRef:UniRef90_K0CIS8
contig_24	cds	126161	126649	+	HENGBM_01481	mnhE	Na+/H+ antiporter subunit E	COG:COG1863, COG:P, GO:0006812, GO:0008324, GO:0016020, KEGG:K05562, RefSeq:WP_022994670.1, SO:0001217, UniParc:UPI0003B8797E, UniRef:UniRef100_A0A9Q3ZET7, UniRef:UniRef50_K0CL89, UniRef:UniRef90_K0CL89
contig_24	cds	126643	126912	+	HENGBM_01482	mnhF	K+/H+ antiporter subunit F	COG:COG2212, COG:P, GO:0015075, GO:0034220, KEGG:K05563, RefSeq:WP_022994671.1, SO:0001217, UniParc:UPI0003B81639, UniRef:UniRef100_A0A9Q3ZGI9, UniRef:UniRef50_Q162R4, UniRef:UniRef90_K0CLP2
contig_24	cds	126930	127262	+	HENGBM_01483	mnhG	Na+/H+ antiporter subunit G	COG:COG1320, COG:P, GO:0051139, GO:0098662, RefSeq:WP_022994672.1, SO:0001217, UniParc:UPI0003B808E5, UniRef:UniRef100_A0A9Q3ZIE3, UniRef:UniRef50_M5DUS5, UniRef:UniRef90_K0CJF4
contig_24	cds	127995	128663	-	HENGBM_01484	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0003924, GO:0005525, GO:0005737, GO:0042254, GO:0043022, SO:0001217, UniRef:UniRef50_Q4ZZT0, UniRef:UniRef90_A0A9Q3W8H0
contig_24	cds	128846	129133	+	HENGBM_01485	cytC5	Cytochrome c-type protein	COG:C, COG:COG3245, RefSeq:WP_022994674.1, SO:0001217, UniParc:UPI0003B7E68D, UniRef:UniRef100_A0A9Q3W9F1, UniRef:UniRef50_K0CIS3, UniRef:UniRef90_K0CIS3
contig_24	cds	129157	129798	+	HENGBM_01486	cytC553	Cytochrome c subfamily, putative	COG:C, COG:COG2863, RefSeq:WP_022994675.1, SO:0001217, UniParc:UPI0003B8B97E, UniRef:UniRef100_A0A9Q3W5U8, UniRef:UniRef50_K0CL84, UniRef:UniRef90_K0CL84
contig_24	cds	130086	130727	+	HENGBM_01487	frnE	Thiol:disulfide interchange protein	COG:COG2761, COG:O, EC:1.8.4.15, KEGG:K03673, RefSeq:WP_022994676.1, SO:0001217, UniParc:UPI0003B82268, UniRef:UniRef100_A0A9Q3W8Q9, UniRef:UniRef50_K0CLN8, UniRef:UniRef90_K0CLN8
contig_24	cds	130736	131635	+	HENGBM_01488	elsH	Endonuclease/exonuclease/phosphatase family	COG:COG3568, COG:R, RefSeq:WP_026948732.1, SO:0001217, UniParc:UPI00047E06E1, UniRef:UniRef100_A0A9Q3W9R0, UniRef:UniRef50_Q0VL52, UniRef:UniRef90_K0CJE8
contig_24	cds	131804	133930	+	HENGBM_01489	nosR	transcriptional regulator NosR	COG:COG3901, COG:K, GO:0003677, GO:0010181, GO:0045893, KEGG:K19339, SO:0001217, UniRef:UniRef50_A0A154QLC7, UniRef:UniRef90_K0CG73
contig_24	cds	133969	135876	+	HENGBM_01490	nosZ	TAT-dependent nitrous-oxide reductase	COG:COG4263, COG:P, EC:1.7.2.4, GO:0005507, GO:0005509, GO:0019333, GO:0050304, KEGG:K00376, RefSeq:WP_026948730.1, SO:0001217, UniParc:UPI00047A90FD, UniRef:UniRef100_A0A9Q3W8L4, UniRef:UniRef50_P19573, UniRef:UniRef90_K0CIR8
contig_24	cds	135915	137216	+	HENGBM_01491	nosD	Nitrous oxidase accessory protein	COG:COG3420, COG:P, SO:0001217, UniRef:UniRef50_P19843, UniRef:UniRef90_K0CL78
contig_24	cds	137203	138069	+	HENGBM_01492	rbbA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:JV, RefSeq:WP_026948729.1, SO:0001217, UniParc:UPI00047D840F, UniRef:UniRef100_A0A9Q3W8A3, UniRef:UniRef50_K0CLN4, UniRef:UniRef90_K0CLN4
contig_24	cds	138066	138893	+	HENGBM_01493	nosY	ABC-type transport system involved in multi-copper enzyme maturation, permease component	COG:COG1277, COG:O, KEGG:K19341, RefSeq:WP_022994683.1, SO:0001217, UniParc:UPI0003B8434B, UniRef:UniRef100_UPI0003B8434B, UniRef:UniRef50_P19845, UniRef:UniRef90_K0CJE2
contig_24	cds	138902	139402	+	HENGBM_01494	nosL	Nitrous oxide reductase accessory protein NosL	SO:0001217, UniRef:UniRef50_Q52529, UniRef:UniRef90_A0A9Q3ZER2
contig_24	cds	139616	139933	-	HENGBM_01495	cytC552	Cytochrome c-551	COG:C, COG:COG4654, RefSeq:WP_022994685.1, SO:0001217, UniParc:UPI0003B8047A, UniRef:UniRef100_A0A9Q3ZBT9, UniRef:UniRef50_P00101, UniRef:UniRef90_K0CIR4
contig_24	cds	140049	141401	-	HENGBM_01496	dgt	deoxyguanosinetriphosphate triphosphohydrolase	COG:COG0232, COG:F, EC:3.1.5.1, GO:0006203, GO:0008832, KEGG:K01129, RefSeq:WP_022994686.1, SO:0001217, UniParc:UPI0003B84734, UniRef:UniRef100_A0A9Q3ZFG5, UniRef:UniRef50_A0A109LCL3, UniRef:UniRef90_K0CLN0
contig_24	cds	141580	142254	+	HENGBM_01497	yajL	DJ-1/PfpI family	COG:COG0693, COG:V, RefSeq:WP_022994687.1, SO:0001217, UniParc:UPI0003B908F2, UniRef:UniRef100_UPI0003B908F2, UniRef:UniRef50_Q0VL61, UniRef:UniRef90_K0CJD5
contig_24	cds	142308	142799	+	HENGBM_01498	btuE	Glutathione peroxidase	COG:COG0386, COG:VI, EC:1.11.1.9, KEGG:K00432, RefSeq:WP_026948366.1, SO:0001217, UniParc:UPI00047D3092, UniRef:UniRef100_A0A9Q3ZDY9, UniRef:UniRef50_A0A923WCN9, UniRef:UniRef90_K0CG63
contig_24	cds	142987	145017	-	HENGBM_01499	btuB	TonB-dependent receptor domain protein	COG:COG4206, COG:H, RefSeq:WP_022994689.1, SO:0001217, UniParc:UPI0003B8E769, UniRef:UniRef100_A0A9Q3ZGY9, UniRef:UniRef50_A0A1W6K6K5, UniRef:UniRef90_K0CIQ9
contig_24	cds	145183	145923	-	HENGBM_01500	yqfA	Membrane protein, hemolysin III	COG:COG1272, COG:U, SO:0001217, UniRef:UniRef50_A0A6L3EW52, UniRef:UniRef90_K0CL66
contig_24	cds	146054	147496	+	HENGBM_01501	katE	Catalase	COG:COG0753, COG:P, EC:1.11.1.6, KEGG:K03781, RefSeq:WP_022994691.1, SO:0001217, UniParc:UPI0003B7FAEB, UniRef:UniRef100_UPI0003B7FAEB, UniRef:UniRef50_P42321, UniRef:UniRef90_K0CLM6
contig_24	cds	147766	148998	+	HENGBM_01502	acrA	Efflux transporter, RND family, MFP subunit	COG:COG0845, COG:MV, KEGG:K07799, RefSeq:WP_022994692.1, SO:0001217, UniParc:UPI0003B8A04F, UniRef:UniRef100_UPI0003B8A04F, UniRef:UniRef50_A0A171KQH5, UniRef:UniRef90_K0CJC7
contig_24	cds	148995	152075	+	HENGBM_01503	acrB	Multidrug RND efflux transporter, permease protein MdtB	COG:COG0841, COG:V, RefSeq:WP_022994693.1, SO:0001217, UniParc:UPI0003B84372, UniRef:UniRef100_UPI0003B84372, UniRef:UniRef50_A0A5E5BRX0, UniRef:UniRef90_K0CG57
contig_24	cds	152072	155161	+	HENGBM_01504	acrB	RND efflux transporter, permease protein	COG:COG0841, COG:V, KEGG:K07789, RefSeq:WP_022994694.1, SO:0001217, UniParc:UPI0003B90F2C, UniRef:UniRef100_UPI0003B90F2C, UniRef:UniRef50_A0A6S6YQS1, UniRef:UniRef90_K0CIQ4
contig_24	cds	155178	156599	+	HENGBM_01505	tolC	RND efflux transporter, outer membrane protein	COG:COG1538, COG:M, RefSeq:WP_022994695.1, SO:0001217, UniParc:UPI0003B8F566, UniRef:UniRef100_A0A9Q3W4N2, UniRef:UniRef50_A0A154W7C8, UniRef:UniRef90_K0CL61
contig_24	cds	156730	157473	+	HENGBM_01506	grxC	Glutaredoxin-like region protein	COG:COG0695, COG:O, EC:1.11.1.27, KEGG:K24136, RefSeq:WP_022994696.1, SO:0001217, UniParc:UPI0003B7FAA0, UniRef:UniRef100_A0A9Q3W2X6, UniRef:UniRef50_Q7DDK4, UniRef:UniRef90_K0CLM2
contig_24	cds	157811	158674	+	HENGBM_01507		Metal-dependent hydrolase	COG:COG3687, COG:R, KEGG:K07044, RefSeq:WP_022994697.1, SO:0001217, UniParc:UPI0003B7EF11, UniRef:UniRef100_A0A9Q3W3K2, UniRef:UniRef50_A0A1H5VF91, UniRef:UniRef90_K0CJC2
contig_24	cds	158715	160013	-	HENGBM_01508	ampC	Beta-lactamase family protein	COG:COG1680, COG:V, SO:0001217, UniRef:UniRef50_A0A9Q3W2C7, UniRef:UniRef90_A0A9Q3W2C7
contig_24	cds	160068	161060	-	HENGBM_01509	araC	AraC family transcriptional regulator	COG:COG2207, COG:K, RefSeq:WP_026948361.1, SO:0001217, UniParc:UPI00047AD6E7, UniRef:UniRef100_UPI00047AD6E7, UniRef:UniRef50_K0CIP8, UniRef:UniRef90_K0CIP8
contig_24	cds	161149	161967	-	HENGBM_01510	mscK	Small-conductance mechanosensitive channel	COG:COG3264, COG:M, RefSeq:WP_022994700.1, SO:0001217, UniParc:UPI0003B91043, UniRef:UniRef100_A0A9Q3ZBU4, UniRef:UniRef50_Q2S7Q0, UniRef:UniRef90_K0CL55
contig_24	cds	161960	164659	-	HENGBM_01511	cDC6	ORC1/DEAH AAA+ ATPase domain-containing protein	COG:COG1474, COG:L, SO:0001217, UniRef:UniRef50_K0CLM0, UniRef:UniRef90_K0CLM0
contig_24	cds	164894	165298	+	HENGBM_01512	ytoI	CBS domain protein, putative	COG:COG4109, COG:K, RefSeq:WP_022994702.1, SO:0001217, UniParc:UPI0003B8D091, UniRef:UniRef100_A0A9Q3ZC61, UniRef:UniRef50_A0A095TQP0, UniRef:UniRef90_K0CJB7
contig_24	cds	165401	165901	+	HENGBM_01513	mPO1	Putative PRS2 protein	COG:COG4539, COG:I, RefSeq:WP_022994703.1, SO:0001217, UniParc:UPI0003B8B5CE, UniRef:UniRef100_A0A9Q3ZDZ5, UniRef:UniRef50_A0A109UKT0, UniRef:UniRef90_K0CG46
contig_24	cds	165964	166650	+	HENGBM_01514	araC	Transcriptional regulator, AraC family protein	COG:COG2207, COG:K, RefSeq:WP_022994704.1, SO:0001217, UniParc:UPI0003B812BE, UniRef:UniRef100_A0A9Q3ZGZ1, UniRef:UniRef50_K0CIP1, UniRef:UniRef90_K0CIP1
contig_24	cds	166713	167582	+	HENGBM_01515	caiD	Enoyl-CoA hydratase/isomerase family protein	COG:COG1024, COG:I, RefSeq:WP_022994705.1, SO:0001217, UniParc:UPI0003B830D7, UniRef:UniRef100_A0A9Q3W2G0, UniRef:UniRef50_A0A3C0HRB3, UniRef:UniRef90_K0CL50
contig_24	cds	167635	168906	+	HENGBM_01516	mET17	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase subfamily	COG:COG2873, COG:E, RefSeq:WP_026948359.1, SO:0001217, UniParc:UPI00047AB56A, UniRef:UniRef100_A0A9Q3W3V2, UniRef:UniRef50_B8CTE4, UniRef:UniRef90_K0CLL5
contig_24	cds	168903	169877	-	HENGBM_01517	araC	Transcriptional regulator, AraC family protein	COG:COG2207, COG:K, RefSeq:WP_022994707.1, SO:0001217, UniParc:UPI0003B8F4E0, UniRef:UniRef100_A0A9Q3VZP8, UniRef:UniRef50_K0CJB2, UniRef:UniRef90_K0CJB2
contig_24	cds	169979	171259	+	HENGBM_01518	czcO	Monooxygenase domain protein	COG:COG2072, COG:P, SO:0001217, UniRef:UniRef50_A0A0T5PAA3, UniRef:UniRef90_K0CG43
contig_24	cds	171275	172192	+	HENGBM_01519	yfeH	Bile acid transporter family protein	COG:COG0385, COG:R, KEGG:K03453, RefSeq:WP_026948357.1, SO:0001217, UniParc:UPI00047B9727, UniRef:UniRef100_UPI00047B9727, UniRef:UniRef50_A0A6N7BZA9, UniRef:UniRef90_K0CIN6
contig_24	cds	172189	173124	+	HENGBM_01520	wcaG	RmlD substrate binding domain superfamily	COG:COG0451, COG:M, RefSeq:WP_026948356.1, SO:0001217, UniParc:UPI000478E158, UniRef:UniRef100_UPI000478E158, UniRef:UniRef50_K1KW06, UniRef:UniRef90_K0CL44
contig_24	cds	173121	173927	+	HENGBM_01521	yqjQ	Oxidoreductase, short chain dehydrogenase/reductase family	COG:COG0300, COG:R, RefSeq:WP_026948355.1, SO:0001217, UniParc:UPI00047ADF35, UniRef:UniRef100_UPI00047ADF35, UniRef:UniRef50_A0A1A9GI86, UniRef:UniRef90_K0CLL0
contig_24	cds	174277	174873	+	HENGBM_01522		Histone acetyltransferase HPA2/related acetyltransferase	RefSeq:WP_022994712.1, SO:0001217, UniParc:UPI0003B8DAC5, UniRef:UniRef100_A0A9Q3W3L2, UniRef:UniRef50_L0WD76, UniRef:UniRef90_K0CJA8
contig_24	cds	174960	175061	+	HENGBM_01523		hypothetical protein	
contig_24	cds	175264	175836	+	HENGBM_01524	cybB	Nickel-dependent hydrogenases b-type cytochrome subunit superfamily	COG:C, COG:COG3038, RefSeq:WP_022994714.1, SO:0001217, UniParc:UPI0003B91721, UniRef:UniRef100_UPI0003B91721, UniRef:UniRef50_A0A0F9Y813, UniRef:UniRef90_K0CIM9
contig_24	cds	175854	176450	+	HENGBM_01525	yceI	YceI family protein	COG:COG2353, COG:R, RefSeq:WP_022994715.1, SO:0001217, UniParc:UPI0003B86BFB, UniRef:UniRef100_UPI0003B86BFB, UniRef:UniRef50_Q8EBX5, UniRef:UniRef90_K0CL41
contig_24	cds	176483	177124	-	HENGBM_01526	ubiG	Methyltransferase type 12	COG:COG2227, COG:H, RefSeq:WP_035450471.1, SO:0001217, UniParc:UPI0004AD5962, UniRef:UniRef100_A0A9Q3ZBU7, UniRef:UniRef50_R8AZ49, UniRef:UniRef90_K0CLK4
contig_24	cds	177121	178212	-	HENGBM_01527		PGAP1-like protein	RefSeq:WP_026948353.1, SO:0001217, UniParc:UPI00047E5B48, UniRef:UniRef100_UPI00047E5B48, UniRef:UniRef50_Q0VLE7, UniRef:UniRef90_K0CJA6
contig_24	cds	178343	179416	+	HENGBM_01528	emrA	Auxiliary transport protein, membrane fusion protein (MFP) family, putative	COG:COG1566, COG:V, RefSeq:WP_022994718.1, SO:0001217, UniParc:UPI0003B908DD, UniRef:UniRef100_A0A9Q3ZC65, UniRef:UniRef50_K0CG35, UniRef:UniRef90_K0CG35
contig_24	cds	179428	180459	+	HENGBM_01529		Permease of the major facilitator superfamily	RefSeq:WP_022994719.1, SO:0001217, UniParc:UPI0003B91C4C, UniRef:UniRef100_UPI0003B91C4C, UniRef:UniRef50_K0CIM5, UniRef:UniRef90_K0CIM5
contig_24	cds	180573	180881	+	HENGBM_01530		Late embryogenesis abundant protein	RefSeq:WP_022994720.1, SO:0001217, UniParc:UPI0003B8B279, UniRef:UniRef100_A0A9Q3ZGZ4, UniRef:UniRef50_A0A9Q3ZGZ4, UniRef:UniRef90_A0A9Q3ZGZ4
contig_24	cds	181144	181740	+	HENGBM_01531		hypothetical protein	RefSeq:WP_022994721.1, SO:0001217, UniParc:UPI0003B8C9F3, UniRef:UniRef100_A0A9Q3W2G9, UniRef:UniRef50_K0CLJ9, UniRef:UniRef90_K0CLJ9
contig_24	cds	181737	182285	+	HENGBM_01532		hypothetical protein	RefSeq:WP_022994722.1, SO:0001217, UniParc:UPI0003B86746, UniRef:UniRef100_A0A9Q3W3W3, UniRef:UniRef50_K0CJA4, UniRef:UniRef90_K0CJA4
contig_24	cds	182384	182662	+	HENGBM_01533		DUF3325 domain-containing protein	RefSeq:WP_022994723.1, SO:0001217, UniParc:UPI0003B83804, UniRef:UniRef100_A0A9Q3VZQ8, UniRef:UniRef50_A0A9Q3YMX8, UniRef:UniRef90_K0CG33
contig_24	cds	182659	182916	+	HENGBM_01534		DUF4175 domain-containing protein	RefSeq:WP_026948350.1, SO:0001217, UniParc:UPI00047E2402, UniRef:UniRef100_UPI00047E2402, UniRef:UniRef50_A0A418XZ21, UniRef:UniRef90_A0A9Q3W3R3
contig_24	cds	182913	184469	+	HENGBM_01535	piuB	Membrane protein, putative	COG:COG3182, COG:P, SO:0001217, UniRef:UniRef50_A0A2E9TJR9, UniRef:UniRef90_K0CL32
contig_24	cds	184549	185232	+	HENGBM_01536	nfi	deoxyribonuclease V	COG:COG1515, COG:L, EC:3.1.21.7, GO:0004519, GO:0006281, KEGG:K05982, RefSeq:WP_063141189.1, SO:0001217, UniParc:UPI0007A74C74, UniRef:UniRef100_A0A9Q3W4P9, UniRef:UniRef50_B2IWL4, UniRef:UniRef90_K0CLJ5
contig_24	cds	185303	186931	+	HENGBM_01537	vgb	SMP-30/Gluconolaconase/LRE-like region-containing protein	COG:COG4257, COG:V, RefSeq:WP_022994727.1, SO:0001217, UniParc:UPI0003B87071, UniRef:UniRef100_UPI0003B87071, UniRef:UniRef50_K0CJA0, UniRef:UniRef90_K0CJA0
contig_24	cds	186998	187858	-	HENGBM_01538		Lipoprotein	RefSeq:WP_022994728.1, SO:0001217, UniParc:UPI0003B829D3, UniRef:UniRef100_UPI0003B829D3, UniRef:UniRef50_K0CG29, UniRef:UniRef90_K0CG29
contig_24	cds	188205	189590	-	HENGBM_01539		Porin	RefSeq:WP_022994729.1, SO:0001217, UniParc:UPI0003B8AE73, UniRef:UniRef100_UPI0003B8AE73, UniRef:UniRef50_A0A9Q3ULL7, UniRef:UniRef90_K0CIL7
contig_24	cds	190329	191708	-	HENGBM_01540		Porin	SO:0001217, UniRef:UniRef50_A0A9Q3ULL7, UniRef:UniRef90_K0CL28
contig_24	cds	192530	194143	+	HENGBM_01541	menE	Long-chain-fatty-acid-CoA ligase, putative	COG:COG0318, COG:I, RefSeq:WP_026948346.1, SO:0001217, UniParc:UPI000479C215, UniRef:UniRef100_UPI000479C215, UniRef:UniRef50_A0A8J2YU35, UniRef:UniRef90_K0CLJ2
contig_24	cds	194201	195280	+	HENGBM_01542	dctP	TRAP transporter substrate-binding protein DctP	COG:COG1638, COG:G, SO:0001217, UniRef:UniRef50_A0A947D6A5, UniRef:UniRef90_A0A9Q3ZFH5
contig_24	cds	195290	196588	+	HENGBM_01543	dctQ	C4-dicarboxylate transporter	COG:COG1593, COG:G, SO:0001217, UniRef:UniRef50_K0CG27, UniRef:UniRef90_K0CG27
contig_24	cds	196609	197121	+	HENGBM_01544	dctM	TRAP transporter small permease protein	COG:COG3090, COG:G, RefSeq:WP_022994734.1, SO:0001217, UniParc:UPI0003B8AB19, UniRef:UniRef100_A0A9Q3ZE05, UniRef:UniRef50_K0CIL0, UniRef:UniRef90_K0CIL0
contig_24	cds	197116	197748	-	HENGBM_01545	rhtB	LysE type translocator family protein 8	COG:COG1280, COG:E, RefSeq:WP_317009564.1, SO:0001217, UniParc:UPI0017C226EB, UniRef:UniRef100_UPI0017C226EB, UniRef:UniRef50_S2LED4, UniRef:UniRef90_K0CL22
contig_24	cds	197883	198374	+	HENGBM_01546	lrp	Putative transcriptional regulator	COG:COG1522, COG:K, SO:0001217, UniRef:UniRef50_A0A376AJQ5, UniRef:UniRef90_K0CLI6
contig_24	cds	198404	199090	-	HENGBM_01547	nfnB	Nitroreductase family	COG:C, COG:COG0778, RefSeq:WP_022994737.1, SO:0001217, UniParc:UPI0003B8DC3F, UniRef:UniRef100_A0A9Q3W3X2, UniRef:UniRef50_A0A0S3PZA8, UniRef:UniRef90_K0CJ96
contig_24	cds	199097	199975	-	HENGBM_01548	caiD	Putative acyl-CoA hydratase, phenylacetic acid degradation	COG:COG1024, COG:I, RefSeq:WP_022994738.1, SO:0001217, UniParc:UPI0003B8E171, UniRef:UniRef100_A0A9Q3VZR8, UniRef:UniRef50_V8CVZ5, UniRef:UniRef90_K0CG22
contig_24	cds	200024	200827	-	HENGBM_01549	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_022994739.1, SO:0001217, UniParc:UPI0003B8D59C, UniRef:UniRef100_A0A9Q3W3R8, UniRef:UniRef50_A0A157SQI4, UniRef:UniRef90_K0CIK6
contig_24	cds	200991	201758	+	HENGBM_01550	caiD	Short chain enoyl-CoA hydratase / Enoyl-CoA hydratase	COG:COG1024, COG:I, RefSeq:WP_022994740.1, SO:0001217, UniParc:UPI0003B82AE7, UniRef:UniRef100_A0A9Q3W471, UniRef:UniRef50_A0A2E0IVD2, UniRef:UniRef90_K0CL18
contig_24	cds	201880	202896	+	HENGBM_01551	ycbJ	Phosphotransferase enzyme family protein	COG:COG3173, COG:R, SO:0001217, UniRef:UniRef50_X5MNC1, UniRef:UniRef90_K0CLI2
contig_24	cds	202919	203290	+	HENGBM_01552		DUF6285 domain-containing protein	SO:0001217, UniRef:UniRef50_K0CJ92, UniRef:UniRef90_K0CJ92
contig_24	cds	203355	204647	+	HENGBM_01553	caiA	Acyl-CoA dehydrogenase family protein	COG:COG1960, COG:I, RefSeq:WP_080531724.1, SO:0001217, UniParc:UPI0009B694E6, UniRef:UniRef100_A0A9Q3W3N1, UniRef:UniRef50_A0A2H5ZDL9, UniRef:UniRef90_K0CG18
contig_24	cds	204653	205444	+	HENGBM_01554	caiD	Phenylacetate degradation putative enoyl-CoA hydratase paaB	COG:COG1024, COG:I, RefSeq:WP_080531723.1, SO:0001217, UniParc:UPI0009B6BB45, UniRef:UniRef100_A0A9Q3W2F6, UniRef:UniRef50_A0A6J5F4J3, UniRef:UniRef90_K0CIK0
contig_24	cds	205518	206393	+	HENGBM_01555	fadM	Thioesterase	COG:COG0824, COG:I, RefSeq:WP_022994745.1, SO:0001217, UniParc:UPI0003B8C96B, UniRef:UniRef100_A0A9Q3W582, UniRef:UniRef50_A0A9Q3W582, UniRef:UniRef90_A0A9Q3W582
contig_24	cds	206496	207629	+	HENGBM_01556	caiB	CoA-transferase family III family protein 12	COG:COG1804, COG:I, EC:5.1.99.4, KEGG:K01796, RefSeq:WP_022994746.1, SO:0001217, UniParc:UPI0003B8CDF8, UniRef:UniRef100_A0A9Q3ZBV6, UniRef:UniRef50_A0A0D8FU31, UniRef:UniRef90_K0CLH6
contig_24	cds	207658	208446	+	HENGBM_01557		Enoyl-CoA hydratase/isomerase family protein	RefSeq:WP_022994747.1, SO:0001217, UniParc:UPI0003B7F250, UniRef:UniRef100_A0A9Q3ZFI0, UniRef:UniRef50_A0A6P2FM76, UniRef:UniRef90_A0A9Q3ZFI0
contig_24	cds	208463	209347	+	HENGBM_01558	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_097057704.1, SO:0001217, UniParc:UPI0004B86F88, UniRef:UniRef100_A0A9Q3ZC74, UniRef:UniRef50_A0A6S7A8U0, UniRef:UniRef90_K0CJ90
contig_24	cds	209376	210203	+	HENGBM_01559	caiD	crotonase/enoyl-CoA hydratase family protein	COG:COG1024, COG:I, GO:0003824, RefSeq:WP_022994749.1, SO:0001217, UniParc:UPI0003B8F88D, UniRef:UniRef100_A0A9Q3ZE10, UniRef:UniRef50_A0A2D7TSC5, UniRef:UniRef90_K0CG15
contig_24	cds	210240	211526	+	HENGBM_01560	gckA	Hydroxypyruvate reductase, putative	COG:COG2379, COG:G, EC:2.7.1.165, KEGG:K11529, RefSeq:WP_080531722.1, SO:0001217, UniParc:UPI0009B60D17, UniRef:UniRef100_A0A9Q3ZH00, UniRef:UniRef50_Q44472, UniRef:UniRef90_K0CIJ4
contig_24	cds	211652	214384	-	HENGBM_01561	malT	ATP-dependent transcriptional regulator, MalT-like, LuxR family	COG:COG2909, COG:K, KEGG:K03556, SO:0001217, UniRef:UniRef50_A0A0A1VKU8, UniRef:UniRef90_K0CL12
contig_24	cds	214995	215777	+	HENGBM_01562	fabG	Short-chain dehydrogenase/reductase SDR	COG:COG1028, COG:I, RefSeq:WP_014996522.1, SO:0001217, UniParc:UPI000286BE41, UniRef:UniRef100_K0CLH0, UniRef:UniRef50_H9H1B1, UniRef:UniRef90_K0CLH0
contig_24	cds	215895	217076	+	HENGBM_01563	paaJ	Putative acetyl-CoA acetyltransferase with thiolase domain	COG:COG0183, COG:I, RefSeq:WP_022994753.1, SO:0001217, UniParc:UPI0003B870E1, UniRef:UniRef100_A0A9Q3VZS8, UniRef:UniRef50_A0A0T5PBW5, UniRef:UniRef90_K0CJ86
contig_24	cds	217174	218826	+	HENGBM_01564	menE	Long-chain-fatty-acid--CoA ligase	COG:COG0318, COG:I, SO:0001217, UniRef:UniRef50_C9Y615, UniRef:UniRef90_A0A9Q3W3S9
contig_24	cds	219272	219835	+	HENGBM_01565	dctM	TRAP transporter small permease protein	COG:COG3090, COG:G, RefSeq:WP_022994755.1, SO:0001217, UniParc:UPI0003B88325, UniRef:UniRef100_UPI0003B88325, UniRef:UniRef50_A0A254R0Y5, UniRef:UniRef90_K0CII9
contig_24	cds	219846	221153	+	HENGBM_01566	dctQ	TRAP transporter large permease protein	COG:COG1593, COG:G, RefSeq:WP_022994756.1, SO:0001217, UniParc:UPI0003B85B42, UniRef:UniRef100_UPI0003B85B42, UniRef:UniRef50_I3TUD3, UniRef:UniRef90_K0CL07
contig_24	cds	221226	222797	+	HENGBM_01567	menE	Long-chain-fatty-acid--CoA ligase	COG:COG0318, COG:I, RefSeq:WP_022994757.1, SO:0001217, UniParc:UPI0003B8CA60, UniRef:UniRef100_UPI0003B8CA60, UniRef:UniRef50_A0A0Q7BKN9, UniRef:UniRef90_A0A9Q3W315
contig_24	cds	222810	224363	+	HENGBM_01568	menE	Long-chain-fatty-acid--CoA ligase	COG:COG0318, COG:I, RefSeq:WP_022994758.1, SO:0001217, UniParc:UPI0003B8ADBB, UniRef:UniRef100_UPI0003B8ADBB, UniRef:UniRef50_A0A844M355, UniRef:UniRef90_A0A9Q3W3P1
contig_24	cds	224450	225607	+	HENGBM_01569	dctP	TRAP-T family protein transporter, DctP (Periplasmic binding) subunit	COG:COG1638, COG:G, RefSeq:WP_022994759.1, SO:0001217, UniParc:UPI0003B89F84, UniRef:UniRef100_UPI0003B89F84, UniRef:UniRef50_A0A1I0E6L0, UniRef:UniRef90_K0CG07
contig_24	cds	225713	226867	+	HENGBM_01570	dctP	TRAP-T family protein transporter, DctP (Periplasmic binding) subunit	COG:COG1638, COG:G, SO:0001217, UniRef:UniRef50_A0A1I0E6L0, UniRef:UniRef90_K0CII4
contig_24	cds	226915	228120	+	HENGBM_01571	caiA	Acyl-CoA dehydrogenase, middle domain protein	COG:COG1960, COG:I, RefSeq:WP_022994761.1, SO:0001217, UniParc:UPI0003B82D2C, UniRef:UniRef100_UPI0003B82D2C, UniRef:UniRef50_A0A0M3T9V5, UniRef:UniRef90_K0CL05
contig_24	cds	228131	229249	+	HENGBM_01572	caiA	Acyl-CoA dehydrogenase family protein	COG:COG1960, COG:I, SO:0001217, UniRef:UniRef50_A0A1I6IPB8, UniRef:UniRef90_K0CLG1
